#time,accel_x,accel_y,accel_z
534.372274,-9770.718434,-3552.988522,0.000000
534.372590,-9474.636058,-4367.215058,0.000000
534.372906,-9770.718434,-3404.947333,919.314598
534.373222,-8586.388927,-4293.194464,-536.266849
534.373537,-9252.574275,-4441.235652,-995.924147
534.373853,-8216.285956,-4737.318029,-919.314598
534.374169,-8808.450710,-4219.173869,-1915.238745
534.374485,-6883.915261,-2886.803174,-1225.752797
534.374800,-8290.306550,-4441.235652,-995.924147
534.375116,-8586.388927,-3849.070898,-689.485948
534.375432,-8956.491898,-3108.864956,-459.657299
534.375747,-8438.347739,-2294.638420,-612.876398
534.376063,-9770.718434,-2146.597232,153.219100
534.376379,-9844.739029,-962.267725,612.876398
534.376695,-9400.615463,-444.123565,766.095498
534.377010,-9474.636058,222.061783,612.876398
534.377326,-10658.965565,-740.205942,1072.533697
534.377642,-10955.047942,-1332.370696,995.924147
534.377957,-10214.842000,-1110.308913,689.485948
534.378273,-10658.965565,-1258.350101,766.095498
534.378589,-10658.965565,-666.185348,1072.533697
534.378905,-10288.862594,0.000000,1072.533697
534.379220,-10510.924376,-962.267725,1149.143247
534.379536,-11325.150913,74.020594,1225.752797
534.379852,-11473.192101,-1110.308913,1302.362347
534.380168,-11473.192101,-666.185348,229.828649
534.380483,-11695.253884,-2220.617826,0.000000
534.380799,-11399.171507,-1332.370696,0.000000
534.381115,-10140.821405,-1850.514855,76.609550
534.381431,-11103.089130,-2072.576638,0.000000
534.381746,-10807.006753,-3108.864956,383.047749
534.382062,-10288.862594,-1406.391290,-229.828649
534.382378,-10140.821405,-1406.391290,-536.266849
534.382694,-10362.883188,-1258.350101,0.000000
534.383009,-10214.842000,-1184.329507,0.000000
534.383325,-8586.388927,0.000000,-383.047749
534.383641,-9178.553681,-2072.576638,0.000000
534.383957,-9474.636058,-2368.659014,-306.438199
534.384272,-8882.471304,-2590.720797,-459.657299
534.384588,-7698.141797,-2368.659014,-1991.848295
534.384904,-7179.997637,-2220.617826,-2068.457845
534.385220,-7476.080014,-2368.659014,-1991.848295
534.385535,-7105.977043,-1554.432478,-2145.067394
534.385851,-6513.812290,-1332.370696,-2068.457845
534.386167,-7031.956449,-222.061783,-536.266849
534.386483,-7105.977043,-518.144159,-995.924147
534.386798,-7772.162391,592.164754,-536.266849
534.387114,-7994.224174,888.247130,0.000000
534.387430,-8216.285956,1332.370696,383.047749
534.387746,-8438.347739,1998.556043,1378.971896
534.388061,-9474.636058,2368.659014,1455.581446
534.388377,-9474.636058,2368.659014,1685.410096
534.388693,-8956.491898,2516.700203,1838.629195
534.389009,-9400.615463,2442.679609,2451.505594
534.389324,-8956.491898,2220.617826,1455.581446
534.389640,-9548.656652,2072.576638,995.924147
534.389956,-9178.553681,1480.411884,612.876398
534.390272,-9474.636058,592.164754,76.609550
534.390587,-9622.677246,1110.308913,842.705048
534.390903,-10214.842000,2072.576638,229.828649
534.391219,-10436.903782,2886.803174,383.047749
534.391535,-10436.903782,3256.906145,766.095498
534.391850,-11177.109724,3997.112087,766.095498
534.392166,-11177.109724,4663.297435,1149.143247
534.392482,-12065.356855,4515.256246,1762.019645
534.392798,-11399.171507,4441.235652,1532.190996
534.393113,-11177.109724,3923.091493,1378.971896
534.393429,-11251.130318,3330.926739,459.657299
534.393745,-11029.068536,2738.761985,383.047749
534.394061,-10140.821405,2146.597232,-153.219100
534.394376,-9770.718434,2072.576638,-383.047749
534.394692,-9622.677246,1850.514855,-842.705048
534.395008,-9252.574275,962.267725,-919.314598
534.395324,-9030.512492,1998.556043,-842.705048
534.395639,-9030.512492,2368.659014,-689.485948
534.395955,-9326.594869,2294.638420,-919.314598
534.396271,-9178.553681,2294.638420,-459.657299
534.396587,-9548.656652,2368.659014,-306.438199
534.396902,-8660.409521,2072.576638,-306.438199
534.397218,-9326.594869,2368.659014,0.000000
534.397534,-8882.471304,2664.741391,0.000000
534.397850,-9178.553681,2886.803174,-459.657299
534.398165,-8882.471304,1924.535449,153.219100
534.398481,-8808.450710,1850.514855,383.047749
534.398797,-8808.450710,1480.411884,306.438199
534.399112,-9178.553681,592.164754,153.219100
534.399428,-8660.409521,74.020594,229.828649
534.399744,-8586.388927,0.000000,-536.266849
534.400060,-9104.533087,74.020594,-612.876398
534.400375,-9104.533087,-296.082377,-229.828649
534.400691,-9770.718434,-666.185348,0.000000
534.401007,-9400.615463,-1258.350101,153.219100
534.401323,-10066.800811,-1850.514855,0.000000
534.401638,-9918.759623,-1480.411884,459.657299
534.401954,-10066.800811,-1998.556043,919.314598
534.402270,-10214.842000,-2072.576638,1532.190996
534.402586,-10140.821405,-3404.947333,1072.533697
534.402901,-10362.883188,-3627.009116,842.705048
534.403217,-9696.697840,-3775.050304,689.485948
534.403533,-9844.739029,-4293.194464,229.828649
534.403849,-9030.512492,-4441.235652,0.000000
534.404164,-8512.368333,-4737.318029,-1149.143247
534.404480,-8142.265362,-5477.523971,-1302.362347
534.404796,-8586.388927,-5699.585753,-1302.362347
534.405112,-8512.368333,-6217.729913,-1685.410096
534.405427,-7994.224174,-5403.503377,-2221.676944
534.405743,-8068.244768,-4959.379811,-1608.800546
534.406059,-8364.327145,-4441.235652,-1225.752797
534.406375,-9030.512492,-2738.761985,-536.266849
534.406690,-7994.224174,-2886.803174,536.266849
534.407006,-9030.512492,-2442.679609,229.828649
534.407322,-9918.759623,-2072.576638,612.876398
534.407638,-9844.739029,-1184.329507,689.485948
534.407953,-9770.718434,-222.061783,1225.752797
534.408269,-10732.986159,-1628.453072,689.485948
534.408585,-9474.636058,0.000000,229.828649
534.408901,-9104.533087,-1702.473667,0.000000
534.409216,-10881.027347,-2072.576638,0.000000
534.409532,-9548.656652,-2294.638420,1838.629195
534.409848,-10288.862594,-2146.597232,76.609550
534.410164,-9178.553681,-2072.576638,0.000000
534.410479,-10807.006753,-1184.329507,383.047749
534.410795,-10288.862594,-1554.432478,612.876398
534.411111,-10881.027347,-296.082377,306.438199
534.411427,-11769.274478,0.000000,1072.533697
534.411742,-11473.192101,888.247130,1532.190996
534.412058,-11103.089130,-222.061783,1378.971896
534.412374,-11621.233289,-370.102971,1455.581446
534.412690,-11843.295072,-1554.432478,612.876398
534.413005,-10881.027347,-2294.638420,459.657299
534.413321,-10362.883188,-2516.700203,0.000000
534.413637,-9622.677246,-2220.617826,-689.485948
534.413953,-10140.821405,-1924.535449,-1608.800546
534.414268,-9844.739029,-1702.473667,-536.266849
534.414584,-10436.903782,-2072.576638,-229.828649
534.414900,-9622.677246,-1702.473667,-306.438199
534.415216,-9548.656652,-1258.350101,-536.266849
534.415531,-8438.347739,-2590.720797,0.000000
534.415847,-9400.615463,-1406.391290,-536.266849
534.416163,-8882.471304,-1998.556043,-306.438199
534.416479,-8438.347739,-2220.617826,-766.095498
534.416794,-7402.059420,-1924.535449,-1302.362347
534.417110,-7254.018232,-2146.597232,-1225.752797
534.417426,-7179.997637,-1036.288319,-1302.362347
534.417742,-6661.853478,-962.267725,-1685.410096
534.418057,-6587.832884,-592.164754,-2068.457845
534.418373,-7624.121203,296.082377,-842.705048
534.418689,-7624.121203,0.000000,-842.705048
534.419005,-8142.265362,444.123565,-153.219100
534.419320,-8290.306550,962.267725,153.219100
534.419636,-8808.450710,1776.494261,919.314598
534.419952,-9992.780217,2886.803174,1608.800546
534.420268,-9474.636058,2516.700203,2145.067394
534.420583,-9326.594869,2368.659014,2298.286494
534.420899,-9548.656652,2220.617826,1838.629195
534.421215,-9622.677246,2294.638420,383.047749
534.421531,-9918.759623,2516.700203,1302.362347
534.421846,-9326.594869,1702.473667,1149.143247
534.422162,-9400.615463,962.267725,689.485948
534.422478,-9474.636058,1554.432478,76.609550
534.422794,-10288.862594,2072.576638,459.657299
534.423109,-10436.903782,2516.700203,76.609550
534.423425,-10584.944971,3108.864956,536.266849
534.423741,-10732.986159,3923.091493,689.485948
534.424057,-10955.047942,4293.194464,842.705048
534.424372,-11621.233289,4293.194464,1072.533697
534.424688,-11547.212695,4145.153275,1455.581446
534.425004,-11251.130318,3627.009116,689.485948
534.425320,-11103.089130,3404.947333,766.095498
534.425635,-9918.759623,3923.091493,459.657299
534.425951,-10140.821405,2368.659014,612.876398
534.426267,-10140.821405,1998.556043,-229.828649
534.426583,-9474.636058,1924.535449,-383.047749
534.426898,-8808.450710,1776.494261,-995.924147
534.427214,-9622.677246,2146.597232,-766.095498
534.427530,-9178.553681,1702.473667,-689.485948
534.427846,-8808.450710,1776.494261,-1072.533697
534.428161,-9030.512492,2220.617826,-766.095498
534.428477,-8808.450710,2294.638420,229.828649
534.428793,-8882.471304,1998.556043,229.828649
534.429109,-9104.533087,2294.638420,0.000000
534.429424,-9030.512492,2220.617826,0.000000
534.429740,-9030.512492,2220.617826,0.000000
534.430056,-8956.491898,2294.638420,306.438199
534.430372,-8660.409521,2516.700203,229.828649
534.430687,-8956.491898,1924.535449,76.609550
534.431003,-9104.533087,1184.329507,229.828649
534.431319,-9178.553681,444.123565,153.219100
534.431635,-9178.553681,0.000000,229.828649
534.431950,-9104.533087,-592.164754,-306.438199
534.432266,-9030.512492,-962.267725,0.000000
534.432582,-9326.594869,-1480.411884,0.000000
534.432898,-9474.636058,-1776.494261,1378.971896
534.433213,-9622.677246,-2368.659014,383.047749
534.433529,-10066.800811,-2590.720797,842.705048
534.433845,-9770.718434,-2590.720797,995.924147
534.434161,-9844.739029,-2368.659014,766.095498
534.434476,-9326.594869,-3108.864956,919.314598
534.434792,-9696.697840,-2886.803174,383.047749
534.435108,-9770.718434,-3478.967927,0.000000
534.435424,-9474.636058,-4145.153275,-766.095498
534.435739,-9400.615463,-4959.379811,-995.924147
534.436055,-8660.409521,-5033.400406,-1838.629195
534.436371,-8290.306550,-4367.215058,-1685.410096
534.436687,-8216.285956,-5773.606348,-1915.238745
534.437002,-8660.409521,-3849.070898,-1685.410096
534.437318,-8956.491898,-4959.379811,0.000000
534.437634,-9474.636058,-4515.256246,0.000000
534.437950,-9252.574275,-2886.803174,306.438199
534.438265,-9622.677246,-3034.844362,536.266849
534.438581,-9918.759623,-2368.659014,1072.533697
534.438897,-9696.697840,-2960.823768,1149.143247
534.439213,-9622.677246,-2368.659014,229.828649
534.439528,-8438.347739,-3034.844362,0.000000
534.439844,-9400.615463,-1998.556043,-306.438199
534.440160,-9030.512492,-2960.823768,-1149.143247
534.440476,-8586.388927,-1406.391290,-995.924147
534.440791,-8216.285956,-2738.761985,-995.924147
534.441107,-10214.842000,-2072.576638,-1149.143247
534.441423,-9696.697840,-2368.659014,-153.219100
534.441739,-9696.697840,-1628.453072,689.485948
534.442054,-10362.883188,-1554.432478,1378.971896
534.442370,-11991.336260,-740.205942,1685.410096
534.442686,-11621.233289,0.000000,2145.067394
534.443002,-11621.233289,1184.329507,2757.943793
534.443317,-12139.377449,1036.288319,3907.087040
534.443633,-11769.274478,0.000000,2451.505594
534.443949,-12065.356855,-888.247130,1455.581446
534.444265,-11695.253884,-1628.453072,459.657299
534.444580,-10584.944971,-1406.391290,0.000000
534.444896,-9474.636058,-2516.700203,-995.924147
534.445212,-9918.759623,-3478.967927,-1149.143247
534.445528,-9252.574275,-2664.741391,-1762.019645
534.445843,-9548.656652,-2294.638420,-1532.190996
534.446159,-9030.512492,-1184.329507,0.000000
534.446475,-10140.821405,-1332.370696,-306.438199
534.446791,-9548.656652,-592.164754,0.000000
534.447106,-10288.862594,-888.247130,0.000000
534.447422,-10066.800811,-222.061783,383.047749
534.447738,-8808.450710,-2368.659014,919.314598
534.448054,-8586.388927,-1924.535449,-153.219100
534.448369,-8586.388927,-2220.617826,-995.924147
534.448685,-7994.224174,-1776.494261,-1608.800546
534.449001,-7254.018232,-1702.473667,-1608.800546
534.449317,-6957.935855,-1850.514855,-2451.505594
534.449632,-6587.832884,-1480.411884,-2604.724693
534.449948,-6513.812290,-444.123565,-2298.286494
534.450264,-7698.141797,74.020594,-995.924147
534.450580,-6513.812290,1110.308913,459.657299
534.450895,-7994.224174,1036.288319,306.438199
534.451211,-8142.265362,1628.453072,766.095498
534.451527,-9400.615463,1554.432478,1378.971896
534.451843,-9252.574275,1924.535449,1915.238745
534.452158,-8808.450710,2368.659014,1149.143247
534.452474,-8882.471304,2294.638420,1915.238745
534.452790,-9400.615463,2368.659014,1608.800546
534.453106,-9400.615463,2220.617826,1532.190996
534.453421,-9030.512492,2220.617826,995.924147
534.453737,-8586.388927,1258.350101,995.924147
534.454053,-9548.656652,1184.329507,0.000000
534.454369,-9918.759623,2072.576638,76.609550
534.454684,-10140.821405,2368.659014,383.047749
534.455000,-10214.842000,2960.823768,153.219100
534.455316,-10955.047942,3330.926739,842.705048
534.455632,-11325.150913,4145.153275,1072.533697
534.455947,-11547.212695,4515.256246,1685.410096
534.456263,-11399.171507,4441.235652,1532.190996
