#time,accel_x,accel_y,accel_z
1031.764591,-8216.285956,962.267725,-766.095498
1031.764907,-5773.606348,4885.359217,459.657299
1031.765222,-7624.121203,3256.906145,536.266849
1031.765538,-5847.626942,3108.864956,229.828649
1031.765854,-10288.862594,-222.061783,0.000000
1031.766170,-9104.533087,-666.185348,-1838.629195
1031.766486,-6439.791695,-148.041188,-2834.553343
1031.766801,-5921.647536,-962.267725,-3677.258390
1031.767117,-9548.656652,-3108.864956,-4903.011187
1031.767433,-8290.306550,-4293.194464,-5745.716235
1031.767749,-7550.100608,-5181.441594,-6741.640382
1031.768065,-9252.574275,-5921.647536,-6205.373534
1031.768380,-10066.800811,-4737.318029,-5898.935335
1031.768696,-9400.615463,-2146.597232,-3983.696590
1031.769012,-12287.418637,-1110.308913,-2374.896044
1031.769328,-14063.912898,-222.061783,-1608.800546
1031.769643,-15988.448347,-1850.514855,-1072.533697
1031.769959,-13915.871710,-296.082377,-766.095498
1031.770275,-13841.851115,-1184.329507,-1302.362347
1031.770591,-13471.748144,-1184.329507,-1225.752797
1031.770907,-12287.418637,-3330.926739,-3217.601092
1031.771222,-11325.150913,-4293.194464,-4903.011187
1031.771538,-11399.171507,-6439.791695,-6205.373534
1031.771854,-9992.780217,-7476.080014,-7201.297681
1031.772170,-8364.327145,-7920.203579,-7737.564530
1031.772486,-9326.594869,-7698.141797,-7814.174080
1031.772801,-10066.800811,-6735.874072,-7124.688131
1031.773117,-10658.965565,-6217.729913,-5669.106685
1031.773433,-11473.192101,-4737.318029,-4519.963438
1031.773749,-11473.192101,-2812.782580,-2987.772442
1031.774064,-12509.480420,-1036.288319,-1532.190996
1031.774380,-13471.748144,296.082377,-229.828649
1031.774696,-15174.221811,1036.288319,229.828649
1031.775012,-13767.830521,1480.411884,-229.828649
1031.775328,-13693.809927,148.041188,76.609550
1031.775643,-12509.480420,-2146.597232,0.000000
1031.775959,-11547.212695,-3330.926739,-995.924147
1031.776275,-9992.780217,-3997.112087,-1225.752797
1031.776591,-10881.027347,-4663.297435,-2374.896044
1031.776907,-9030.512492,-5477.523971,-1915.238745
1031.777222,-8808.450710,-8216.285956,-5286.058936
1031.777538,-8512.368333,-7031.956449,-4136.915689
1031.777854,-9178.553681,-1406.391290,3524.039291
1031.778170,-13027.624579,222.061783,4749.792088
1031.778485,-12435.459826,-222.061783,4826.401637
1031.778801,-12287.418637,370.102971,5669.106685
1031.779117,-13101.645173,-740.205942,4519.963438
1031.779433,-12805.562797,1776.494261,6205.373534
1031.779749,-13101.645173,1110.308913,6971.469032
1031.780064,-10362.883188,2368.659014,6358.592633
1031.780380,-10066.800811,0.000000,4903.011187
1031.780696,-7476.080014,888.247130,4290.134789
1031.781012,-6735.874072,740.205942,4979.620737
1031.781328,-5921.647536,888.247130,4213.525239
1031.781643,-4959.379811,-370.102971,2528.115143
1031.781959,-4811.338623,370.102971,1762.019645
1031.782275,-5477.523971,1406.391290,842.705048
1031.782591,-5921.647536,3552.988522,2757.943793
1031.782907,-6735.874072,4959.379811,4290.134789
1031.783222,-7031.956449,5995.668130,4903.011187
1031.783538,-7846.182985,8586.388927,6052.154434
1031.783854,-8586.388927,9474.636058,7277.907231
1031.784170,-9474.636058,9696.697840,7354.516781
1031.784485,-9104.533087,9030.512492,7048.078582
1031.784801,-9252.574275,8290.306550,6358.592633
1031.785117,-8068.244768,6957.935855,5898.935335
1031.785433,-7402.059420,5773.606348,5209.449386
1031.785749,-6883.915261,3627.009116,4290.134789
1031.786064,-5625.565159,1924.535449,2604.724693
1031.786380,-4367.215058,740.205942,1378.971896
1031.786696,-5625.565159,888.247130,1455.581446
1031.787012,-3923.091493,1184.329507,612.876398
1031.787328,-6365.771101,5329.482782,-766.095498
1031.787643,-4737.318029,1480.411884,-536.266849
1031.787959,-6291.750507,740.205942,-766.095498
1031.788275,-7550.100608,296.082377,-995.924147
1031.788591,-7254.018232,2516.700203,383.047749
1031.788906,-6069.688724,2738.761985,-153.219100
1031.789222,-7328.038826,1776.494261,-919.314598
1031.789538,-8586.388927,-814.226536,-1915.238745
1031.789854,-8068.244768,148.041188,-2604.724693
1031.790170,-7254.018232,-1998.556043,-3983.696590
1031.790485,-7624.121203,-3256.906145,-5286.058936
1031.790801,-7698.141797,-4737.318029,-6281.983084
1031.791117,-8808.450710,-4293.194464,-6435.202183
1031.791433,-8882.471304,-5773.606348,-6818.249932
1031.791749,-10881.027347,-5403.503377,-5745.716235
1031.792064,-11695.253884,-3997.112087,-4443.353888
1031.792380,-11695.253884,-1554.432478,-2757.943793
1031.792696,-14359.995275,-518.144159,-1991.848295
1031.793012,-14952.160028,-444.123565,-459.657299
1031.793327,-15026.180623,-666.185348,-459.657299
1031.793643,-14137.933492,-666.185348,-536.266849
1031.793959,-13101.645173,-888.247130,-2221.676944
1031.794275,-12805.562797,-3256.906145,-2604.724693
1031.794591,-11399.171507,-3997.112087,-4979.620737
1031.794906,-11695.253884,-6143.709319,-6435.202183
1031.795222,-9844.739029,-6809.894666,-7431.126331
1031.795538,-9696.697840,-8364.327145,-7431.126331
1031.795854,-9696.697840,-7920.203579,-7967.393179
1031.796170,-9252.574275,-6587.832884,-7584.345430
1031.796485,-10584.944971,-6069.688724,-6358.592633
1031.796801,-11399.171507,-4145.153275,-4979.620737
1031.797117,-12139.377449,-2294.638420,-3753.867940
1031.797433,-13323.706956,-1480.411884,-1762.019645
1031.797749,-14137.933492,0.000000,-842.705048
1031.798064,-14063.912898,1036.288319,689.485948
1031.798380,-14656.077652,296.082377,306.438199
1031.798696,-12583.501014,-2812.782580,919.314598
1031.799012,-12287.418637,-1776.494261,0.000000
